gene_id	dogFPKM	geneFPKM	exp_group	RT	tissue
ENSG00000258384.1	0.0	3.897	med	UND	liver
ENSG00000120533.13	0.0	3.897	med	NRT	liver
ENSG00000284489.1	0.0	3.8965000000000005	med	NRT	liver
ENSG00000108651.10	0.0	3.895	med	NRT	liver
ENSG00000257379.1	0.0	3.893	med	NRT	liver
ENSG00000175711.8	0.0	3.893	med	UND	liver
ENSG00000285330.1	0.0	3.893	med	NRT	liver
ENSG00000215910.7	0.0	3.891	med	UND	liver
ENSG00000172269.19	0.0	3.89	med	NRT	liver
ENSG00000130513.6	0.0	3.89	med	NRT	liver
ENSG00000137161.17	0.0	3.885	med	NRT	liver
ENSG00000124659.7	0.0	3.883	med	NRT	liver
ENSG00000183684.8	0.0	3.881	med	NRT	liver
ENSG00000197885.11	0.0	3.877	med	UND	liver
ENSG00000168672.4	0.0	3.876	med	NRT	liver
ENSG00000008952.17	0.0	3.876	med	NRT	liver
ENSG00000107164.16	0.0	3.875	med	NRT	liver
ENSG00000176022.7	0.385	3.875	med	RT	liver
ENSG00000255498.1	0.0	3.8745	med	UND	liver
ENSG00000114626.18	0.5349999999999999	3.874	med	RT	liver
ENSG00000115484.15	0.0	3.872	med	NRT	liver
ENSG00000132196.15	1.28	3.8715	med	RT	liver
ENSG00000000003.15	0.0	3.871	med	NRT	liver
ENSG00000070495.15	0.0	3.869	med	NRT	liver
ENSG00000166847.10	0.0	3.866	med	NRT	liver
ENSG00000145824.13	0.0	3.8655	med	NRT	liver
ENSG00000164056.11	0.43	3.865	med	RT	liver
ENSG00000257553.1	0.0	3.865	med	UND	liver
ENSG00000072062.15	0.0	3.864	med	NRT	liver
ENSG00000256514.1	0.0	3.863	med	NRT	liver
ENSG00000264578.1	0.0	3.862	med	UND	liver
ENSG00000277512.1	0.0	3.862	med	NRT	liver
ENSG00000146007.11	0.0	3.861	med	NRT	liver
ENSG00000106384.12	1.35	3.86	med	RT	liver
ENSG00000204055.5	0.0	3.859	med	NRT	liver
ENSG00000207500.1	0.0	3.858	med	NRT	liver
ENSG00000200259.1	0.0	3.858	med	NRT	liver
ENSG00000274985.1	0.0	3.856	med	UND	liver
ENSG00000186212.4	0.785	3.856	med	RT	liver
ENSG00000148334.16	0.0	3.856	med	NRT	liver
ENSG00000107140.16	0.0	3.853	med	UND	liver
ENSG00000006744.19	0.0	3.852	med	NRT	liver
ENSG00000137509.12	0.0	3.852	med	NRT	liver
ENSG00000139344.8	0.54	3.8514999999999997	med	RT	liver
ENSG00000196428.12	0.0	3.851	med	NRT	liver
ENSG00000235823.3	0.0	3.85	med	NRT	liver
ENSG00000284498.1	0.0	3.849	med	NRT	liver
ENSG00000107829.15	0.0	3.849	med	UND	liver
ENSG00000135655.16	0.0	3.848	med	NRT	liver
ENSG00000100804.19	0.0	3.847	med	NRT	liver
ENSG00000124587.14	0.0	3.8465	med	UND	liver
ENSG00000099331.13	0.0	3.844	med	NRT	liver
ENSG00000090316.16	0.0	3.844	med	NRT	liver
ENSG00000082438.18	0.48	3.844	med	RT	liver
ENSG00000277194.1	0.0	3.843	med	NRT	liver
ENSG00000124380.11	0.0	3.843	med	NRT	liver
ENSG00000161544.10	0.0	3.842	med	NRT	liver
ENSG00000238164.6	0.36	3.84	med	RT	liver
ENSG00000051825.15	0.0	3.837	med	NRT	liver
ENSG00000121068.14	0.0	3.8365	med	NRT	liver
ENSG00000204160.12	0.0	3.836	med	NRT	liver
ENSG00000140632.17	0.0	3.835	med	NRT	liver
ENSG00000167110.18	0.0	3.834	med	UND	liver
ENSG00000251675.1	0.0	3.832	med	UND	liver
ENSG00000053371.13	0.94	3.831	med	RT	liver
ENSG00000171903.16	0.0	3.829	med	NRT	liver
ENSG00000118816.11	0.0	3.829	med	NRT	liver
ENSG00000231389.7	0.0	3.828	med	NRT	liver
ENSG00000141560.15	0.0	3.828	med	UND	liver
ENSG00000244005.13	0.0	3.823	med	NRT	liver
ENSG00000182700.5	0.0	3.8209999999999997	med	NRT	liver
ENSG00000187824.9	0.0	3.82	med	NRT	liver
ENSG00000175084.12	0.0	3.819	med	NRT	liver
ENSG00000244398.1	0.0	3.817	med	NRT	liver
ENSG00000164692.18	0.0	3.817	med	NRT	liver
ENSG00000136147.18	0.0	3.816	med	NRT	liver
ENSG00000166507.19	0.0	3.813	med	NRT	liver
ENSG00000129128.13	1.25	3.811	med	RT	liver
ENSG00000179604.10	0.97	3.81	med	RT	liver
ENSG00000266967.7	0.0	3.808	med	NRT	liver
ENSG00000176890.16	0.0	3.808	med	UND	liver
ENSG00000131471.7	0.0	3.803	med	NRT	liver
ENSG00000283936.1	0.0	3.803	med	NRT	liver
ENSG00000135111.16	0.0	3.802	med	NRT	liver
ENSG00000244165.2	0.0	3.802	med	UND	liver
ENSG00000076984.18	0.0	3.802	med	NRT	liver
ENSG00000261572.1	0.0	3.8015	med	NRT	liver
ENSG00000239665.8	0.0	3.801	med	UND	liver
ENSG00000115523.17	0.0	3.799	med	NRT	liver
ENSG00000211897.9	0.0	3.796	med	NRT	liver
ENSG00000107186.17	1.2	3.7954999999999997	med	RT	liver
ENSG00000132376.20	0.0	3.795	med	NRT	liver
ENSG00000140553.18	0.0	3.792	med	NRT	liver
ENSG00000132382.15	0.0	3.791	med	UND	liver
ENSG00000079308.19	0.0	3.791	med	NRT	liver
ENSG00000266036.1	0.0	3.79	med	UND	liver
ENSG00000259431.6	0.0	3.7889999999999997	med	NRT	liver
ENSG00000185803.12	0.345	3.788	med	RT	liver
ENSG00000179532.13	0.0	3.788	med	UND	liver
ENSG00000176783.15	0.0	3.786	med	NRT	liver
ENSG00000278108.1	0.0	3.786	med	NRT	liver
ENSG00000011132.12	0.0	3.786	med	UND	liver
ENSG00000164306.11	0.0	3.7845	med	UND	liver
ENSG00000126218.12	0.0	3.7835	med	UND	liver
ENSG00000143793.13	0.0	3.782	med	UND	liver
ENSG00000137561.5	0.0	3.781	med	NRT	liver
ENSG00000141759.15	0.0	3.777	med	UND	liver
ENSG00000114735.10	0.0	3.776	med	NRT	liver
ENSG00000159388.6	0.46	3.7744999999999997	med	RT	liver
ENSG00000224459.1	0.0	3.774	med	UND	liver
ENSG00000255054.3	0.0	3.773	med	NRT	liver
ENSG00000183828.15	0.0	3.77	med	NRT	liver
ENSG00000089063.15	0.0	3.77	med	NRT	liver
ENSG00000263620.1	0.0	3.769	med	NRT	liver
ENSG00000215039.7	0.0	3.768	med	NRT	liver
ENSG00000067836.13	0.0	3.768	med	NRT	liver
ENSG00000280238.1	0.0	3.7664999999999997	med	NRT	liver
ENSG00000170248.15	0.0	3.7655000000000003	med	NRT	liver
ENSG00000236540.7	0.0	3.765	med	UND	liver
ENSG00000165898.14	0.0	3.765	med	UND	liver
ENSG00000166747.13	0.0	3.765	med	NRT	liver
ENSG00000276830.1	0.0	3.761	med	NRT	liver
ENSG00000177576.12	0.0	3.76	med	NRT	liver
ENSG00000158417.11	0.0	3.759	med	UND	liver
ENSG00000198856.13	1.475	3.7560000000000002	med	RT	liver
ENSG00000241351.3	0.0	3.756	med	NRT	liver
ENSG00000129514.8	0.42	3.754	med	RT	liver
ENSG00000112659.14	0.0	3.752	med	UND	liver
ENSG00000106633.17	0.0	3.752	med	NRT	liver
ENSG00000196419.13	0.0	3.7515	med	NRT	liver
ENSG00000275494.1	0.0	3.751	med	NRT	liver
ENSG00000211904.2	0.0	3.751	med	NRT	liver
ENSG00000042445.14	0.0	3.7504999999999997	med	NRT	liver
ENSG00000142444.7	0.0	3.743	med	NRT	liver
ENSG00000227253.3	0.0	3.743	med	UND	liver
ENSG00000132356.11	0.36	3.742	med	RT	liver
ENSG00000212283.1	0.0	3.741	med	NRT	liver
ENSG00000151498.12	1.54	3.741	med	RT	liver
ENSG00000101049.17	0.0	3.738	med	UND	liver
ENSG00000143553.11	0.0	3.736	med	UND	liver
ENSG00000139574.8	0.0	3.7350000000000003	med	NRT	liver
ENSG00000239306.5	0.0	3.735	med	NRT	liver
ENSG00000125656.11	0.0	3.735	med	NRT	liver
ENSG00000139351.15	0.0	3.734	med	UND	liver
ENSG00000125352.6	0.0	3.733	med	NRT	liver
ENSG00000235191.1	0.0	3.732	med	UND	liver
ENSG00000256162.2	0.0	3.7315	med	UND	liver
ENSG00000136997.21	0.0	3.731	med	NRT	liver
ENSG00000261731.2	0.0	3.731	med	UND	liver
ENSG00000272296.1	0.0	3.731	med	NRT	liver
ENSG00000068001.14	0.0	3.726	med	NRT	liver
ENSG00000156873.16	0.0	3.726	med	NRT	liver
ENSG00000275894.1	0.0	3.725	med	NRT	liver
ENSG00000234456.8	0.0	3.7235	med	NRT	liver
ENSG00000257607.1	0.0	3.723	med	NRT	liver
ENSG00000283805.1	0.0	3.723	med	NRT	liver
ENSG00000169964.8	0.0	3.7190000000000003	med	NRT	liver
ENSG00000258388.7	0.0	3.719	med	NRT	liver
ENSG00000172534.14	0.0	3.716	med	NRT	liver
ENSG00000147416.11	0.42	3.713	med	RT	liver
ENSG00000182919.15	0.0	3.713	med	NRT	liver
ENSG00000117360.13	0.0	3.712	med	NRT	liver
ENSG00000171307.19	0.0	3.711	med	UND	liver
ENSG00000254995.4	0.0	3.71	med	NRT	liver
ENSG00000176845.13	0.355	3.709	med	RT	liver
ENSG00000105514.8	0.0	3.709	med	NRT	liver
ENSG00000143870.13	0.0	3.708	med	UND	liver
ENSG00000093100.13	0.0	3.707	med	NRT	liver
ENSG00000187091.14	0.0	3.706	med	UND	liver
ENSG00000121039.10	0.0	3.706	med	NRT	liver
ENSG00000166913.13	0.0	3.704	med	NRT	liver
ENSG00000108010.12	0.0	3.701	med	NRT	liver
ENSG00000013563.14	0.0	3.7	med	UND	liver
ENSG00000270820.6	0.0	3.7	med	UND	liver
ENSG00000279488.1	0.0	3.699	med	UND	liver
ENSG00000088256.9	0.0	3.698	med	NRT	liver
ENSG00000228192.8	0.0	3.698	med	UND	liver
ENSG00000233706.1	0.0	3.697	med	UND	liver
ENSG00000163126.15	0.0	3.696	med	UND	liver
ENSG00000280400.1	0.0	3.6950000000000003	med	UND	liver
ENSG00000133983.16	0.0	3.693	med	NRT	liver
ENSG00000187678.10	0.0	3.692	med	NRT	liver
ENSG00000143921.9	0.48	3.692	med	RT	liver
ENSG00000171992.13	0.0	3.692	med	NRT	liver
ENSG00000124920.14	0.0	3.689	med	UND	liver
ENSG00000005206.17	0.0	3.688	med	NRT	liver
ENSG00000170522.10	0.0	3.688	med	NRT	liver
ENSG00000144712.12	0.0	3.688	med	NRT	liver
ENSG00000283041.1	0.0	3.684	med	NRT	liver
ENSG00000258325.2	0.0	3.683	med	NRT	liver
ENSG00000106245.11	0.0	3.679	med	UND	liver
ENSG00000198015.14	0.0	3.678	med	NRT	liver
ENSG00000198399.15	0.0	3.678	med	NRT	liver
ENSG00000132744.8	0.0	3.677	med	NRT	liver
ENSG00000172932.16	0.0	3.675	med	NRT	liver
ENSG00000077721.16	0.0	3.672	med	UND	liver
ENSG00000264701.1	0.0	3.671	med	UND	liver
ENSG00000256537.5	0.0	3.67	med	NRT	liver
ENSG00000143409.15	0.0	3.666	med	UND	liver
ENSG00000170175.11	0.0	3.666	med	UND	liver
ENSG00000188486.3	0.0	3.666	med	UND	liver
ENSG00000179636.15	0.0	3.663	med	UND	liver
ENSG00000163719.20	0.0	3.662	med	NRT	liver
ENSG00000284505.1	0.0	3.6595	med	NRT	liver
ENSG00000169047.6	0.0	3.659	med	NRT	liver
ENSG00000122203.15	0.0	3.658	med	UND	liver
ENSG00000138078.16	0.0	3.658	med	UND	liver
ENSG00000126768.12	0.0	3.657	med	NRT	liver
ENSG00000198690.10	0.0	3.657	med	UND	liver
ENSG00000047634.15	0.0	3.656	med	NRT	liver
ENSG00000103253.19	0.0	3.656	med	UND	liver
ENSG00000164849.10	0.0	3.656	med	NRT	liver
ENSG00000157538.14	0.0	3.654	med	UND	liver
ENSG00000127418.15	0.0	3.653	med	NRT	liver
ENSG00000214194.9	0.0	3.652	med	NRT	liver
ENSG00000112378.12	0.0	3.652	med	NRT	liver
ENSG00000175727.14	0.0	3.648	med	NRT	liver
ENSG00000165525.18	0.0	3.647	med	UND	liver
ENSG00000207406.1	0.0	3.646	med	NRT	liver
ENSG00000105700.11	0.0	3.644	med	NRT	liver
ENSG00000256453.2	0.0	3.643	med	UND	liver
ENSG00000271969.1	0.0	3.642	med	UND	liver
ENSG00000174992.8	0.965	3.642	med	RT	liver
ENSG00000267892.1	0.0	3.6414999999999997	med	UND	liver
ENSG00000091317.8	0.0	3.641	med	NRT	liver
ENSG00000141480.18	0.0	3.641	med	NRT	liver
ENSG00000144395.18	0.0	3.641	med	UND	liver
ENSG00000125629.15	0.825	3.641	med	RT	liver
ENSG00000267796.8	0.0	3.64	med	NRT	liver
ENSG00000200084.1	0.0	3.639	med	NRT	liver
ENSG00000144659.13	0.0	3.639	med	NRT	liver
ENSG00000110888.17	0.0	3.638	med	NRT	liver
ENSG00000154767.15	0.0	3.637	med	UND	liver
ENSG00000247315.4	0.0	3.637	med	NRT	liver
ENSG00000127914.19	0.0	3.636	med	UND	liver
ENSG00000100731.16	0.0	3.636	med	NRT	liver
ENSG00000001630.17	0.0	3.636	med	UND	liver
ENSG00000102977.17	0.0	3.633	med	UND	liver
ENSG00000275924.1	0.0	3.6325	med	NRT	liver
ENSG00000168970.22	0.0	3.632	med	UND	liver
ENSG00000153914.16	0.0	3.631	med	NRT	liver
ENSG00000269547.1	0.0	3.63	med	NRT	liver
ENSG00000139289.14	0.0	3.6295	med	NRT	liver
ENSG00000125740.14	0.0	3.6285	med	NRT	liver
ENSG00000223534.1	0.0	3.628	med	UND	liver
ENSG00000221821.4	0.0	3.627	med	UND	liver
ENSG00000163902.12	0.0	3.619	med	NRT	liver
ENSG00000112249.14	0.0	3.619	med	NRT	liver
ENSG00000111843.14	0.0	3.619	med	NRT	liver
ENSG00000278259.5	0.0	3.617	med	UND	liver
ENSG00000203739.4	0.0	3.616	med	NRT	liver
ENSG00000174233.12	0.0	3.612	med	NRT	liver
ENSG00000259865.1	0.0	3.61	med	NRT	liver
ENSG00000137040.10	0.0	3.609	med	NRT	liver
ENSG00000102024.18	0.0	3.6075	med	NRT	liver
ENSG00000149929.16	0.0	3.6075	med	UND	liver
ENSG00000008382.16	0.0	3.606	med	UND	liver
ENSG00000103037.12	0.0	3.606	med	UND	liver
ENSG00000225075.1	0.0	3.605	med	NRT	liver
ENSG00000242366.3	0.0	3.604	med	NRT	liver
ENSG00000168887.11	0.0	3.602	med	UND	liver
ENSG00000263761.3	0.0	3.602	med	NRT	liver
ENSG00000167702.13	0.0	3.6010000000000004	med	NRT	liver
ENSG00000130844.19	0.0	3.6010000000000004	med	NRT	liver
ENSG00000129474.16	0.0	3.6010000000000004	med	NRT	liver
ENSG00000074319.13	0.0	3.6	med	NRT	liver
ENSG00000125648.15	0.0	3.599	med	NRT	liver
ENSG00000168884.15	0.0	3.5980000000000003	med	NRT	liver
ENSG00000258674.5	0.0	3.5980000000000003	med	NRT	liver
ENSG00000186222.5	0.0	3.597	med	NRT	liver
ENSG00000135953.11	0.35	3.597	med	RT	liver
ENSG00000273344.1	0.36	3.595	med	RT	liver
ENSG00000104267.10	0.0	3.595	med	NRT	liver
ENSG00000246859.3	0.0	3.5949999999999998	med	NRT	liver
ENSG00000202031.1	0.0	3.594	med	NRT	liver
ENSG00000106351.13	0.0	3.593	med	NRT	liver
ENSG00000069345.12	0.0	3.592	med	NRT	liver
ENSG00000256646.8	0.0	3.592	med	NRT	liver
ENSG00000111341.10	0.0	3.592	med	NRT	liver
ENSG00000076382.17	0.0	3.589	med	NRT	liver
ENSG00000283969.1	0.0	3.589	med	NRT	liver
ENSG00000054938.16	0.0	3.5885000000000002	med	NRT	liver
ENSG00000168259.17	0.0	3.587	med	UND	liver
ENSG00000270605.1	0.0	3.587	med	NRT	liver
ENSG00000176058.13	0.0	3.587	med	UND	liver
ENSG00000243930.1	0.0	3.587	med	NRT	liver
ENSG00000181192.12	2.42	3.5869999999999997	med	RT	liver
ENSG00000161921.17	0.0	3.585	med	NRT	liver
ENSG00000179933.6	0.0	3.583	med	NRT	liver
ENSG00000142396.10	0.0	3.583	med	UND	liver
ENSG00000227081.5	0.0	3.583	med	NRT	liver
ENSG00000239911.2	0.0	3.5825	med	NRT	liver
ENSG00000239569.3	0.0	3.582	med	NRT	liver
ENSG00000005075.15	0.0	3.5810000000000004	med	UND	liver
ENSG00000276919.1	0.0	3.579	med	NRT	liver
ENSG00000172890.13	0.0	3.5780000000000003	med	NRT	liver
ENSG00000148719.15	0.78	3.5780000000000003	med	RT	liver
ENSG00000134697.13	0.0	3.574	med	UND	liver
ENSG00000112983.18	0.0	3.573	med	NRT	liver
ENSG00000157224.16	0.0	3.572	med	NRT	liver
ENSG00000028310.18	0.0	3.571	med	NRT	liver
ENSG00000224985.1	0.0	3.571	med	NRT	liver
ENSG00000186352.9	0.0	3.5700000000000003	med	UND	liver
ENSG00000271239.1	0.0	3.5655	med	NRT	liver
ENSG00000185246.18	0.0	3.563	med	UND	liver
ENSG00000160606.11	0.0	3.5610000000000004	med	NRT	liver
ENSG00000113851.15	0.0	3.555	med	UND	liver
ENSG00000213995.12	0.0	3.552	med	UND	liver
ENSG00000100982.12	0.0	3.551	med	UND	liver
ENSG00000211676.2	0.0	3.5460000000000003	med	NRT	liver
ENSG00000255958.1	0.0	3.5455	med	UND	liver
ENSG00000145919.11	0.31	3.545	med	RT	liver
ENSG00000152700.14	0.0	3.545	med	NRT	liver
ENSG00000185049.16	0.0	3.545	med	UND	liver
ENSG00000078674.18	1.04	3.544	med	RT	liver
ENSG00000243710.8	0.0	3.543	med	NRT	liver
ENSG00000259112.2	0.0	3.543	med	NRT	liver
ENSG00000166165.13	0.0	3.543	med	NRT	liver
ENSG00000143368.10	0.0	3.539	med	NRT	liver
ENSG00000103657.14	0.39	3.5380000000000003	med	RT	liver
ENSG00000131475.7	0.0	3.5380000000000003	med	NRT	liver
ENSG00000179818.14	0.0	3.5380000000000003	med	NRT	liver
ENSG00000091527.16	0.0	3.537	med	NRT	liver
ENSG00000226964.1	0.0	3.5355	med	NRT	liver
ENSG00000139546.11	0.0	3.535	med	UND	liver
ENSG00000270060.1	0.0	3.534	med	NRT	liver
ENSG00000131653.13	0.0	3.533	med	NRT	liver
ENSG00000280254.1	0.0	3.533	med	NRT	liver
ENSG00000283498.1	0.0	3.531	med	NRT	liver
ENSG00000087502.18	0.0	3.531	med	UND	liver
ENSG00000176410.8	0.44	3.531	med	RT	liver
ENSG00000149091.15	0.0	3.529	med	NRT	liver
ENSG00000100644.17	0.0	3.529	med	NRT	liver
ENSG00000109046.15	0.0	3.527	med	NRT	liver
ENSG00000123933.17	0.0	3.526	med	NRT	liver
ENSG00000173210.20	0.0	3.525	med	NRT	liver
ENSG00000079332.15	0.0	3.5245	med	NRT	liver
ENSG00000184007.22	0.0	3.524	med	NRT	liver
ENSG00000279372.1	0.0	3.524	med	NRT	liver
ENSG00000159210.10	0.0	3.523	med	UND	liver
ENSG00000184113.9	0.0	3.523	med	NRT	liver
ENSG00000228395.2	0.0	3.523	med	UND	liver
ENSG00000110063.10	0.0	3.5215	med	NRT	liver
ENSG00000005243.10	0.0	3.52	med	NRT	liver
ENSG00000228748.2	0.0	3.52	med	UND	liver
ENSG00000283476.1	0.0	3.519	med	UND	liver
ENSG00000107902.14	0.0	3.5185	med	UND	liver
ENSG00000137216.19	0.0	3.515	med	NRT	liver
ENSG00000143224.18	0.0	3.515	med	NRT	liver
ENSG00000167220.12	0.0	3.514	med	UND	liver
ENSG00000115866.11	0.0	3.513	med	NRT	liver
ENSG00000262791.1	0.0	3.513	med	NRT	liver
ENSG00000089351.15	0.0	3.511	med	NRT	liver
ENSG00000023041.11	0.0	3.511	med	NRT	liver
ENSG00000164107.9	0.41	3.5095	med	RT	liver
ENSG00000010278.15	0.46	3.509	med	RT	liver
ENSG00000139410.15	0.0	3.509	med	NRT	liver
ENSG00000175768.13	0.0	3.508	med	NRT	liver
ENSG00000139168.9	0.0	3.507	med	NRT	liver
ENSG00000124164.16	0.0	3.506	med	NRT	liver
ENSG00000166801.16	0.0	3.504	med	NRT	liver
ENSG00000117643.15	0.0	3.5035000000000003	med	NRT	liver
ENSG00000111364.16	0.0	3.503	med	UND	liver
ENSG00000137474.22	0.0	3.502	med	UND	liver
ENSG00000141971.13	0.0	3.502	med	UND	liver
ENSG00000132768.14	0.0	3.5010000000000003	med	NRT	liver
ENSG00000213676.13	0.0	3.5010000000000003	med	NRT	liver
ENSG00000168734.14	0.0	3.5010000000000003	med	UND	liver
ENSG00000119185.13	0.0	3.499	med	UND	liver
ENSG00000166886.13	0.0	3.497	med	UND	liver
ENSG00000139405.16	0.375	3.4960000000000004	med	RT	liver
ENSG00000173848.19	0.0	3.4960000000000004	med	NRT	liver
ENSG00000104549.12	0.0	3.4955	med	NRT	liver
ENSG00000260272.1	0.0	3.495	med	NRT	liver
ENSG00000109919.10	0.53	3.494	med	RT	liver
ENSG00000075399.14	0.435	3.4930000000000003	med	RT	liver
ENSG00000161996.19	0.0	3.491	med	NRT	liver
ENSG00000128731.18	0.0	3.49	med	NRT	liver
ENSG00000131732.12	0.59	3.488	med	RT	liver
ENSG00000072080.11	2.48	3.487	med	RT	liver
ENSG00000183889.12	0.0	3.485	med	NRT	liver
ENSG00000172345.14	0.0	3.485	med	NRT	liver
ENSG00000118705.17	0.0	3.485	med	NRT	liver
ENSG00000131652.14	0.0	3.485	med	UND	liver
ENSG00000093134.15	5.08	3.484	med	RT	liver
ENSG00000108829.10	0.0	3.484	med	NRT	liver
ENSG00000236155.6	0.0	3.483	med	NRT	liver
ENSG00000147669.11	0.0	3.482	med	NRT	liver
ENSG00000102893.16	0.0	3.48	med	NRT	liver
ENSG00000249780.1	0.0	3.48	med	NRT	liver
ENSG00000269486.2	0.0	3.4785000000000004	med	NRT	liver
ENSG00000277034.1	0.0	3.4760000000000004	med	NRT	liver
ENSG00000041988.15	0.0	3.4760000000000004	med	UND	liver
ENSG00000136930.13	0.0	3.4755000000000003	med	UND	liver
ENSG00000275764.1	0.0	3.474	med	NRT	liver
ENSG00000214063.11	0.0	3.4730000000000003	med	UND	liver
ENSG00000213658.12	0.0	3.469	med	NRT	liver
ENSG00000084652.16	0.95	3.467	med	RT	liver
ENSG00000149136.9	0.0	3.465	med	NRT	liver
ENSG00000172465.14	0.0	3.465	med	NRT	liver
ENSG00000185361.9	0.0	3.465	med	UND	liver
ENSG00000184967.7	0.0	3.464	med	NRT	liver
ENSG00000119599.17	0.0	3.464	med	NRT	liver
ENSG00000283773.1	0.0	3.4625000000000004	med	NRT	liver
ENSG00000134759.14	0.0	3.459	med	UND	liver
ENSG00000141027.21	0.0	3.4575	med	UND	liver
ENSG00000239887.6	0.24	3.457	med	RT	liver
ENSG00000272034.1	0.0	3.455	med	NRT	liver
ENSG00000015532.10	0.0	3.455	med	NRT	liver
ENSG00000185347.18	0.39	3.454	med	RT	liver
ENSG00000169683.8	0.0	3.454	med	NRT	liver
ENSG00000182108.11	0.0	3.452	med	UND	liver
ENSG00000221963.6	0.0	3.452	med	NRT	liver
ENSG00000131591.18	0.38	3.45	med	RT	liver
ENSG00000267571.1	0.0	3.45	med	UND	liver
ENSG00000256569.1	0.0	3.45	med	UND	liver
ENSG00000167553.16	0.0	3.447	med	NRT	liver
ENSG00000134248.14	0.0	3.446	med	NRT	liver
ENSG00000196700.9	0.0	3.445	med	NRT	liver
ENSG00000116984.15	0.0	3.443	med	NRT	liver
ENSG00000120725.13	0.805	3.442	med	RT	liver
ENSG00000162777.17	0.0	3.4410000000000003	med	NRT	liver
ENSG00000139684.15	0.0	3.441	med	NRT	liver
ENSG00000127922.9	0.0	3.4405	med	NRT	liver
ENSG00000267157.1	0.0	3.44	med	NRT	liver
ENSG00000244560.7	0.0	3.44	med	NRT	liver
ENSG00000237039.1	0.0	3.44	med	NRT	liver
ENSG00000006756.16	1.01	3.438	med	RT	liver
ENSG00000256100.1	0.0	3.4375	med	NRT	liver
ENSG00000127824.14	0.0	3.437	med	UND	liver
ENSG00000124120.11	0.0	3.437	med	UND	liver
ENSG00000254307.2	0.0	3.437	med	UND	liver
ENSG00000089775.12	0.0	3.437	med	NRT	liver
ENSG00000240747.8	0.0	3.437	med	NRT	liver
ENSG00000270757.1	0.0	3.4360000000000004	med	NRT	liver
ENSG00000177410.13	0.0	3.4360000000000004	med	NRT	liver
ENSG00000277999.1	0.0	3.436	med	NRT	liver
ENSG00000253958.2	0.34	3.435	med	RT	liver
ENSG00000132024.18	0.0	3.435	med	UND	liver
ENSG00000286140.1	0.0	3.434	med	NRT	liver
ENSG00000126581.13	0.0	3.434	med	NRT	liver
ENSG00000268015.1	0.0	3.4330000000000003	med	UND	liver
ENSG00000145945.7	0.0	3.4305000000000003	med	NRT	liver
ENSG00000164111.15	0.0	3.43	med	NRT	liver
ENSG00000100528.12	0.63	3.428	med	RT	liver
ENSG00000168874.13	0.46	3.427	med	RT	liver
ENSG00000260105.6	0.0	3.4265	med	UND	liver
ENSG00000162384.14	0.0	3.426	med	NRT	liver
ENSG00000196510.13	0.0	3.425	med	NRT	liver
ENSG00000224660.2	0.0	3.422	med	UND	liver
ENSG00000160404.18	0.0	3.4210000000000003	med	UND	liver
ENSG00000172167.8	0.0	3.419	med	NRT	liver
ENSG00000170608.3	0.0	3.419	med	NRT	liver
ENSG00000273300.1	0.0	3.419	med	NRT	liver
ENSG00000212238.1	0.0	3.417	med	NRT	liver
ENSG00000270933.1	0.0	3.415	med	NRT	liver
ENSG00000046651.15	0.0	3.415	med	NRT	liver
ENSG00000174915.12	0.0	3.415	med	UND	liver
ENSG00000155438.12	0.0	3.414	med	UND	liver
ENSG00000151353.15	0.0	3.412	med	NRT	liver
ENSG00000244879.8	0.0	3.409	med	NRT	liver
ENSG00000115091.12	0.0	3.409	med	NRT	liver
ENSG00000288473.1	1.415	3.408	med	RT	liver
ENSG00000225697.13	0.0	3.408	med	NRT	liver
ENSG00000242255.1	0.0	3.4074999999999998	med	NRT	liver
ENSG00000273036.3	0.0	3.407	med	NRT	liver
ENSG00000172497.9	0.77	3.4059999999999997	med	RT	liver
ENSG00000196976.7	0.0	3.405	med	UND	liver
ENSG00000142798.20	0.0	3.4045	med	UND	liver
ENSG00000255198.4	0.0	3.403	med	NRT	liver
ENSG00000116871.15	0.0	3.403	med	NRT	liver
ENSG00000011600.12	0.0	3.401	med	NRT	liver
ENSG00000129933.21	0.0	3.401	med	NRT	liver
ENSG00000095596.12	0.0	3.4	med	NRT	liver
ENSG00000110696.10	0.52	3.397	med	RT	liver
ENSG00000101347.10	0.0	3.397	med	NRT	liver
ENSG00000238279.1	0.0	3.397	med	NRT	liver
ENSG00000240038.6	0.0	3.395	med	NRT	liver
ENSG00000234353.2	0.0	3.3945	med	NRT	liver
ENSG00000266962.2	0.0	3.394	med	UND	liver
ENSG00000185338.6	0.0	3.394	med	UND	liver
ENSG00000160408.15	0.0	3.394	med	NRT	liver
ENSG00000148730.7	0.0	3.393	med	NRT	liver
ENSG00000168096.15	0.0	3.393	med	UND	liver
ENSG00000267532.5	0.0	3.392	med	NRT	liver
ENSG00000286802.1	0.0	3.39	med	UND	liver
ENSG00000120158.12	0.68	3.389	med	RT	liver
ENSG00000161618.10	0.0	3.388	med	NRT	liver
ENSG00000162434.13	0.0	3.388	med	UND	liver
ENSG00000099998.19	0.9299999999999999	3.388	med	RT	liver
ENSG00000138434.17	0.0	3.387	med	NRT	liver
ENSG00000100124.15	0.41000000000000003	3.385	med	RT	liver
ENSG00000181396.13	0.63	3.385	med	RT	liver
ENSG00000177406.5	0.0	3.384	med	NRT	liver
